sim_time,FL_HipX_pos,FL_HipY_pos,FL_Knee_pos,FR_HipX_pos,FR_HipY_pos,FR_Knee_pos,HL_HipX_pos,HL_HipY_pos,HL_Knee_pos,HR_HipX_pos,HR_HipY_pos,HR_Knee_pos,FL_HipX_vel,FL_HipY_vel,FL_Knee_vel,FR_HipX_vel,FR_HipY_vel,FR_Knee_vel,HL_HipX_vel,HL_HipY_vel,HL_Knee_vel,HR_HipX_vel,HR_HipY_vel,HR_Knee_vel,FL_HipX_torque,FL_HipY_torque,FL_Knee_torque,FR_HipX_torque,FR_HipY_torque,FR_Knee_torque,HL_HipX_torque,HL_HipY_torque,HL_Knee_torque,HR_HipX_torque,HR_HipY_torque,HR_Knee_torque
57.0679999999577,0.03173134000303633,-0.11831119890433918,1.0307437013408471,0.025983994508938887,0.031292629373223836,0.8269929420008503,0.06846454021342649,-0.021869208892158574,0.8927136654893782,0.021983908282090646,0.10563985778637373,1.0642495267579533,-0.008258121109110735,0.3487826477053289,0.02207155254274326,-0.020856235305210212,0.7288943301132552,0.13047249762436355,-0.2582600592601504,-0.7714854514150531,0.021540476322663933,-0.011716499475308043,-0.4031152968851805,-0.029870884267003253,5.508389931973885,-0.2020235912990029,5.586855080467407,0.9813414528460161,-0.06994728024977395,0.0526996821969906,0.7785516288711696,0.02527760592680267,-0.03591928569649283,5.632533500061474,0.38216090862393337,5.139053873359381
57.073999999957685,0.03165954143517874,-0.11627367037377456,1.0308661675465913,0.02583355903868532,0.03633830256132086,0.8288157674639554,0.06659138085311293,-0.02695174219034787,0.8930526882620868,0.021939923279862026,0.10338556556132636,1.0641908473415953,-0.013513636152316278,0.3322788229591363,0.019086836927344607,-0.030121567027691656,0.909418821462624,0.3853509540616752,-0.3545160887676725,-0.8993678985813605,0.078610824973152,-0.005446750288079728,-0.35504740395993056,0.004133189525672853,5.527902617532427,-0.26056739209438234,5.577499210539459,0.9100501981176536,-0.06199145249511437,0.0555235558298037,0.76799395106353,0.01660802640274503,-0.0023797733950586403,5.664066990887724,0.4578233563172829,5.113216948091502
57.07999999995767,0.031570420853936,-0.1143464035629865,1.0309866713825862,0.025611323875295636,0.04242158683084469,0.8322250924670228,0.06408317223616365,-0.032762211181276896,0.8937044830872732,0.021922171737392925,0.10141366283491189,1.064320443678529,-0.014894549389166218,0.3132966904336485,0.021307516647189068,-0.04614595682347743,1.072435139708325,0.6602065811336096,-0.46607925113453297,-1.01246924112036,0.1278464646948081,-0.0022631839679620376,-0.31078441188330064,0.032772524422111746,5.55940715882103,-0.2959841334333355,5.59298980261939,0.8596668786468245,-0.07620871890613035,0.05629297205044431,0.7597709811026354,0.024824127804744633,0.035144704159688386,5.674916633778797,0.5020325585440083,5.079886138811212
57.08599999995766,0.03152460082922649,-0.1124127787344408,1.0312239130907208,0.025186789055898866,0.04833325459839897,0.835484783269883,0.06102406748949647,-0.03874341837977633,0.894825578134678,0.021879924279158785,0.09924917446554783,1.064362123449907,-0.0019464756841446236,0.3340276204157686,0.055857098986197215,-0.08141653381808218,0.9056031291634057,0.47625862743655734,-0.5359297503288515,-0.9589281697383366,0.21088867187885305,-0.010833010098011422,-0.41180789870800455,-0.01873087559646454,5.511370490960115,-0.039355228681628766,5.779787510745964,1.096887244571221,-0.20969512929218515,0.06225023586283018,0.8321815329490684,0.11962910988976191,0.08981079230280421,5.646802342812733,0.07371217090319014,5.183419996374484
57.09199999995764,0.031508327524235984,-0.11035523807032052,1.0316405232753463,0.02473038061722561,0.05385201254745633,0.8395453099094237,0.05777610305227185,-0.044656063031249506,0.8970916972086892,0.02183607238008952,0.09657641021908643,1.0641909665183802,-0.0037666278860321017,0.34746835403327364,0.07673077501291686,-0.07564594121233496,0.9295415939559099,0.7786759807577494,-0.556363737926747,-0.9926839862062877,0.4394246923184236,-0.005179605163597456,-0.459962881039051,-0.030646644826793898,5.520162683278317,-0.14506614856009523,5.7268329132756275,1.016202654349421,-0.14941253973538357,0.05021567069921953,0.8313810497811462,0.08930742402932676,0.06901973680894521,5.697453801788811,0.23991259803448683,5.1695742384080585
57.09799999995763,0.03145565902413769,-0.10827295898742122,1.0321251867813237,0.0242417320997377,0.05978784017979801,0.8452306708059707,0.05432777468968589,-0.050929972480326026,0.9004544541406166,0.02184186098357857,0.09385061824085164,1.0640779329361314,-0.012546676705812346,0.3455405800406525,0.08233182024975987,-0.09309892941763909,1.0253646585119316,1.0198430092382897,-0.5967101607508454,-1.0742392531855405,0.6040245075230639,0.00497550381466179,-0.44496918576680217,-0.008128733284507916,5.532352276532893,-0.24689216823811813,5.6772453004436665,0.9131896503376964,-0.09405860638833316,0.040923128643500145,0.8218602512084938,0.059435088725891094,0.056469220268060616,5.739028134401882,0.38862563073196554,5.142105893150372
57.103999999957615,0.03135061761452667,-0.10623787624745415,1.0326257648806396,0.023588739603668012,0.06641211153998595,0.8521627157628298,0.05053430620505341,-0.057722296766691675,0.9045254066984333,0.02190412315548042,0.09131910120806135,1.0641427251402171,-0.02098006293205941,0.3342880474618544,0.08409047883775145,-0.12978741574407807,1.1458637718961877,1.2013788701137655,-0.6639649467463705,-1.162998217721384,0.700803066048317,0.013768065657235718,-0.4042032104456931,0.024353040539774065,5.556492103907673,-0.31931794375919154,5.65880003348617,0.8423040964331026,-0.06867990027884385,0.03835759158964665,0.8132653543971369,0.048989342508350686,0.0526126476420367,5.758980704203525,0.4919647351715369,5.1026322586647614
57.1099999999576,0.031208990409276962,-0.10428589786785197,1.0331489694456595,0.022688816414829588,0.07377490385415937,0.860193449631992,0.04626634226375348,-0.0650037938288075,0.9090556284888127,0.022004580262648486,0.08903991039952296,1.0643893400821707,-0.025312963975597572,0.31924603122431966,0.08992752668031845,-0.175182494636082,1.2647101316903733,1.380447138568399,-0.7501198494215412,-1.2371776047756289,0.766001378771278,0.01832780270905335,-0.36349570555244487,0.05195972871011711,5.591343474355593,-0.3631728301780849,5.669572413436326,0.804598505891218,-0.06788131966864532,0.03890372417109958,0.8102564790183334,0.05356861261515493,0.053253743381976346,5.7588352431185585,0.5552927252683775,5.05669190758306
57.11599999995759,0.0310826676155042,-0.10228126028256203,1.0338479281180706,0.021295039172096665,0.08052439079281296,0.8666044117174988,0.04149400203756719,-0.07186440597147072,0.9128198206629705,0.02210117124378908,0.08649276793514465,1.064533099479325,-0.016817372480864283,0.3499290475229753,0.1395513847506081,-0.25717228134283393,1.0174134988053853,0.8731476462110336,-0.8118953278067952,-1.069584501891305,0.557784103363689,0.014112612313590357,-0.4848612885799317,-0.00360963095522915,5.5836752026980205,-0.024773289212346283,5.982736324856928,1.1494252092919302,-0.17999722047833372,0.03413684343502138,0.9358336715941598,0.1280519273738335,0.07544741977297417,5.823572247361424,0.07039472821660193,5.230173206721669
57.12199999995757,0.03098500026701203,-0.10012048783907397,1.034794585998754,0.019944411814372044,0.08686154460839675,0.8730376585835047,0.036755348344186395,-0.07841838661149875,0.9170529636450458,0.022204726090431517,0.08333753383787347,1.0644318462675355,-0.017252761017803885,0.3656985260819292,0.16748894674261178,-0.21417314040666707,1.0727046440084298,1.1484765980104974,-0.7835728289558237,-1.0966249119562816,0.7508742675364061,0.019717689315944743,-0.5449943857431838,-0.021320185683158178,5.588641122897801,-0.15938357181192037,5.892450669666511,1.0643653698205133,-0.12657075298781922,0.02058262357421503,0.9442812367169037,0.09575585431503184,0.04456507951735189,5.845841734965456,0.27222495145636094,5.184486998263317
