sim_time,FL_HipX_pos,FL_HipY_pos,FL_Knee_pos,FR_HipX_pos,FR_HipY_pos,FR_Knee_pos,HL_HipX_pos,HL_HipY_pos,HL_Knee_pos,HR_HipX_pos,HR_HipY_pos,HR_Knee_pos,FL_HipX_vel,FL_HipY_vel,FL_Knee_vel,FR_HipX_vel,FR_HipY_vel,FR_Knee_vel,HL_HipX_vel,HL_HipY_vel,HL_Knee_vel,HR_HipX_vel,HR_HipY_vel,HR_Knee_vel
99.75300000011225,-0.007861650989870581,-0.11009495169928454,0.9276912316731871,-0.006899317941495355,0.15239513514696973,1.0141683623996238,-0.03302581499429415,-0.15134545893611787,0.9949385164746583,0.005112056964322117,0.11341827340371806,0.9100342202735281,0.3892485390571549,-0.624516648040958,2.8909466016832677,-0.025577154556226875,0.027397724156173215,0.04053215628828081,0.034110842483267845,-0.06162243595550513,0.09642082865428704,0.6166664612023104,0.6387515807545185,2.632489513299675
99.75800000011228,-0.006025541821170309,-0.11324149393098229,0.941730540809117,-0.0070162048801099665,0.15251356070080868,1.0143962804562374,-0.032859489624529226,-0.1515914001798125,0.9953736201026803,0.007566448838111948,0.11588962584448413,0.9197052203011562,0.322442566477313,-0.5876418824197569,2.495228692445617,-0.02471045420315553,0.02502565162900447,0.046538987210874676,0.03634082107019795,-0.04897839440072146,0.08257913205126541,0.40992619168720834,0.4133070242198529,1.540823484201721
99.7630000001123,-0.004830044083662027,-0.11560675111658687,0.9510365309899909,-0.007160347915480101,0.15269156543569543,1.0146542224367947,-0.032667405892842394,-0.151889258453749,0.9958164868732577,0.009113372274880242,0.11757327976939935,0.9253753645070704,0.18758015320202132,-0.4094688255131045,1.5110705505621178,-0.03161199504656749,0.04459728018093195,0.05816149143325038,0.03772163867227067,-0.06753656647498642,0.09690752302483382,0.24910166885983764,0.296817322161796,0.9115141749134994
99.76800000011232,-0.004015079645804088,-0.11731738457570948,0.9568495443528803,-0.007273946916178927,0.15236408536586038,1.013968897416329,-0.03242545370342483,-0.15188838261437695,0.9955580207409194,0.010213483156375963,0.11893069037321749,0.9292358160741819,0.15919785513815335,-0.30418189779601934,0.9717043168953634,-0.01297654445434308,-0.16641143517236623,-0.31042482244549907,0.06225043173316174,0.06071347834749771,-0.18535031223305684,0.21938243207992905,0.2607269332121794,0.7244036591686974
99.77300000011235,-0.0032826911349412833,-0.11863572391007517,0.9606526602235063,-0.0072775003522458385,0.15107927145556002,1.0116772116419028,-0.03195854936598099,-0.15136071161068823,0.9940504870543162,0.011359233241083842,0.12010298254656694,0.9325082172533614,0.13669844001751003,-0.24145241842870802,0.6406267181752762,0.006846415739258158,-0.3012751403377156,-0.5280236094713894,0.11567239568389755,0.12348101653021626,-0.3569526398445518,0.2374927350631427,0.2158291654067357,0.6098343733270792
99.77800000011237,-0.002679833153033177,-0.11972443065857517,0.9631965420043089,-0.007196121244743044,0.14941751043350643,1.0088319634614753,-0.031214824706462353,-0.15071236830928914,0.9920693588097037,0.012615999753463947,0.12104160406327777,0.9352585499226171,0.10992804539551693,-0.2042046392448356,0.43377979917536413,0.021988012796062037,-0.34423399479460853,-0.580370722867809,0.16972033394332675,0.13001407391089514,-0.4124236740207414,0.2603254063813321,0.1689776757021615,0.5123701557837761
99.7830000001124,-0.0021995992928497262,-0.12066900066014564,0.964953325341556,-0.007048922937229106,0.14770076149542297,1.0060146033439636,-0.030231465521717654,-0.15009793263999044,0.9899943805964374,0.01397335722459437,0.12174715252288607,0.9375639335290412,0.08783790726566292,-0.1799842109913387,0.3043797135329031,0.034168176278218956,-0.33824826418595394,-0.544102802281391,0.21287701067083137,0.11634724989974769,-0.41126333495486334,0.27785701081804254,0.12278287484158021,0.4285586626354142
99.78800000011242,-0.0018074401199817901,-0.12151807980955362,0.9662149660699036,-0.006846763349875475,0.14610217541558332,1.0035302420642398,-0.02907043032169713,-0.14958961206024607,0.9880344856352777,0.015397049560780102,0.12224011900113463,0.9395048652723131,0.0730051461139895,-0.16386943268242443,0.22256315356943357,0.044312942605349376,-0.30482072806381405,-0.4612380625370558,0.2435571170116444,0.09082270153847075,-0.37586121884298246,0.2885136525033941,0.08345836790443967,0.3636676533903226
99.79300000011244,-0.0014776949921730767,-0.12232697133784458,0.9672655078445763,-0.0066047291303501475,0.14469116737505552,1.0013847978055364,-0.027885248399601402,-0.14917949244242554,0.9862963251706515,0.016750697173641114,0.1226678620232644,0.9412599611630594,0.06159720294600612,-0.1615888504506072,0.20972882852652133,0.05060940197217185,-0.26688908099982805,-0.41329013784326357,0.22640556513674784,0.07822261111337724,-0.32780810178850284,0.25282417012808345,0.09314262847710082,0.3482923190098728
99.79800000011247,-0.0011946343269674184,-0.12312529265763093,0.9683047508251102,-0.00633932486662149,0.14349691047607696,0.9995212264075757,-0.026807375894105995,-0.14883291687102582,0.9848152052642976,0.0179213436307686,0.12315245788971237,0.9429647617089884,0.053758970098278486,-0.15803081883393139,0.20636412706104618,0.05442432062917506,-0.21977483390682606,-0.34247417810831077,0.20937755300052038,0.06306291952810156,-0.2756558211675717,0.22365288454552112,0.09743088533307222,0.33524122568472087
99.80300000011249,-0.0009389856762413279,-0.12390119945244651,0.9693231965499333,-0.006062325735478073,0.14251999260382942,0.9980262022759165,-0.025802017767797253,-0.1485687294631954,0.9835836320386175,0.018976948186574753,0.12362314204601668,0.9445878338091016,0.049841042545885395,-0.15321031286933745,0.20179787369411079,0.05577493094535188,-0.18054281092302854,-0.27124344265765565,0.19569217006458856,0.04587214876221234,-0.22729766270742535,0.20351651300344134,0.09099885052637265,0.31707744783865127
99.80800000011251,-0.0006945079777996174,-0.12465235735057523,0.9703170148573158,-0.005783730355657469,0.14171120915768992,0.996862378713317,-0.024860382465241082,-0.1483928615700443,0.9825813530130051,0.019947371658961002,0.12404452128814661,0.9461131622332379,0.048520433475175796,-0.1482309882974551,0.1966817826940398,0.05553121273870547,-0.1502164184899541,-0.20812917039155188,0.1836137188930359,0.028066053923826776,-0.18314507089558307,0.1883312352189136,0.07933127125920185,0.29695821809168993
99.81300000011254,-0.0004521145248210421,-0.1253793318352603,0.9712874586214612,-0.005509195672531271,0.14103635544747437,0.9959886381097994,-0.023979793640726846,-0.148305909840114,0.9817925528131847,0.020848687998228747,0.12440689650743976,0.9475441766578597,0.04858412511688002,-0.14352854561063347,0.19248523187480293,0.05440779014433358,-0.12541266836379142,-0.15359414353024595,0.1710162301818261,0.010366903782549767,-0.14114917357388998,0.17505211317133756,0.06808002763163987,0.279427706556946
99.81800000011256,-0.0002161744176809759,-0.12607044508906803,0.9722956022249818,-0.005247582713460155,0.14045887733821344,0.9952480513075823,-0.023241150020935294,-0.14823527965619313,0.9811790547592553,0.021611840555202717,0.12477305805000243,0.9488967741907909,0.045538875585095805,-0.13378453325165562,0.2102385322007451,0.05030180198201253,-0.10978347920055423,-0.1509175072986477,0.12892724764746027,0.02014241694284621,-0.11190604593483083,0.1345434885344924,0.07954129484366529,0.26464679750793785
99.82300000011259,4.931869220114015e-07,-0.12671135287401958,0.9733885368734126,-0.005012032577827836,0.13995678884923515,0.9945181659322108,-0.022697850791955507,-0.14811923650825862,0.9807093618619858,0.022187416093008276,0.12519843669452796,0.9501863616174296,0.04197179404713596,-0.12472601905369084,0.22293174717684433,0.044967099606844155,-0.09407087824638895,-0.1404537262903225,0.09722758639136465,0.02378970483444208,-0.08166457908537131,0.10420589352947249,0.08773135252621526,0.2539847626127891
99.82800000011261,0.00020216161056834647,-0.12731375944151935,0.9745224248607233,-0.004802658580260852,0.13953358491592444,0.9938817770784976,-0.022273063925629447,-0.14801286007781123,0.980394791795099,0.02265046182685672,0.12564548661446603,0.9514355178135693,0.03937833169770909,-0.11789209963272157,0.2286129465488265,0.03987036015895475,-0.07847484774779556,-0.1173740035777034,0.07805019201417765,0.018800760956021064,-0.050471498632267374,0.08613789248749443,0.0899141374611668,0.24750513509191857
99.83300000011263,0.00039414183620533526,-0.1278879005544453,0.9756710913141462,-0.0046169468743928405,0.13918473509186646,0.9933814926183014,-0.021919267785543105,-0.14794717596802068,0.9802338809295686,0.023047658008757754,0.12609185781923432,0.9526627110772429,0.037883079979920464,-0.11298663897943086,0.23001185466726318,0.03541823700492985,-0.06419245286063499,-0.08801069427823627,0.06669990730356162,0.00892596791318873,-0.020212518157168447,0.07577358252172345,0.08846354230094972,0.24440134951558407
99.83800000011266,0.0005814806322217251,-0.12844753576806592,0.9768356379019677,-0.00445095253717209,0.13890350197080917,0.9930299855212622,-0.021612751499661735,-0.14794279062670035,0.9802344192517126,0.02340333381244329,0.12653033447680054,0.9538849702595168,0.03729324241513077,-0.11160678746657351,0.2354017763622057,0.031810373577658924,-0.051117447529040114,-0.0586753821264087,0.05789556117081081,-0.00482449144170258,0.01408715875366031,0.06829795877932845,0.08726052250218393,0.24485241754094614
99.84300000011268,0.0007568840162922918,-0.12900300932138561,0.9780636752191146,-0.004316166411231412,0.13867294024519983,0.9927649233826332,-0.021366165449167283,-0.14798154421570464,0.9804077583377322,0.023717969846029287,0.12698683346245962,0.9551184870245948,0.03309737309627968,-0.11064052052893104,0.2539547251462547,0.02303520962805526,-0.04337215295255542,-0.05212300790426557,0.042748200614625274,-0.008225227075298653,0.048202865405810695,0.05907034666455035,0.09512544975842442,0.2481263623264965
99.8480000001127,0.0009172014106976387,-0.12955970788776627,0.9793969705928657,-0.004216919676279873,0.13847634952853446,0.9925229373510753,-0.021197858423926706,-0.14804315193316606,0.980759548355715,0.023982452687239683,0.1274782738514728,0.9563601969088245,0.03185597544343681,-0.11209366779884597,0.2750434270912215,0.018384941790065074,-0.03666530724303658,-0.04533191491453919,0.027851667631424142,-0.01581298998104222,0.08540930199574719,0.04874438157397765,0.09971364705012352,0.24799240000769246
99.85300000011273,0.001081029274304501,-0.130130449487247,0.9808354028647488,-0.004127699810901603,0.13831144999737163,0.9923249443759804,-0.02109928862785896,-0.14815803434397795,0.981303138506305,0.02419441204894833,0.12798005835690754,0.957593204154829,0.033663516279328114,-0.11568612132883792,0.2960029038258057,0.017870345303334846,-0.030630766317315577,-0.035520247815452384,0.014484360362646165,-0.02813582170317358,0.12425755036037674,0.03818825049125261,0.1003874243928085,0.24545457672340776
