sim_time,FL_HipX_pos,FL_HipY_pos,FL_Knee_pos,FR_HipX_pos,FR_HipY_pos,FR_Knee_pos,HL_HipX_pos,HL_HipY_pos,HL_Knee_pos,HR_HipX_pos,HR_HipY_pos,HR_Knee_pos,FL_HipX_vel,FL_HipY_vel,FL_Knee_vel,FR_HipX_vel,FR_HipY_vel,FR_Knee_vel,HL_HipX_vel,HL_HipY_vel,HL_Knee_vel,HR_HipX_vel,HR_HipY_vel,HR_Knee_vel,FL_HipX_torque,FL_HipY_torque,FL_Knee_torque,FR_HipX_torque,FR_HipY_torque,FR_Knee_torque,HL_HipX_torque,HL_HipY_torque,HL_Knee_torque,HR_HipX_torque,HR_HipY_torque,HR_Knee_torque
18.749999999999932,-0.04861117935300182,-0.13187346632341887,0.8671563118881336,0.000395561435325456,0.16497209195612575,1.0275509487843255,-0.04165549849057353,-0.16013662596581535,0.9922183609725302,-0.017192935815602068,0.14240023993586678,0.8370163903019534,-0.39361774652676873,0.10548106892981729,-1.0628888269854035,-0.0016392670583566479,-0.04331497492419571,-0.06865439047601259,0.0018306032944725701,0.04470683549236625,-0.06197877834398424,-0.13799694199485354,-0.1118836132586977,-1.3028485601288446,-1.3314822449242152,0.4425287430689508,-0.31370150968443317,-5.894815844560745,0.13631050269800293,5.445427675465725,-5.885230439119391,0.0013938218984577214,5.963400038109752,-1.3724736417502306,-0.43202802095578713,-0.3251615841650538
18.75499999999994,-0.05055407322464989,-0.1313780274313033,0.862795472114356,0.00035536503502901296,0.16474654242385797,1.0272208306650976,-0.041607289492586845,-0.15988463301990513,0.9918881078887495,-0.017824139813789625,0.14188033045061257,0.8314303316402463,-0.38668452238394185,0.0952736432557644,-0.7256324326792122,-0.01411835018134731,-0.04437705210101485,-0.06021616685349055,0.016572434334758215,0.05520393934606355,-0.06954513153549526,-0.11282226943880179,-0.09918126929467938,-0.9784821527082705,-1.2857633302044824,0.45780611859040865,-0.23319098480283731,-5.976520278913137,0.19178602813725676,5.531434911843428,-5.780486783006821,0.04388550154665598,5.90066249864027,-1.232233419894475,-0.4251274219613828,-0.290730742337143
18.759999999999945,-0.05234886639120047,-0.1308909183968267,0.8597606281626828,0.0002727616433567551,0.16452377529139145,1.026936243243492,-0.04150833717256082,-0.1595920287003839,0.991533655764326,-0.01830399241476511,0.1413823359866409,0.8269808083767323,-0.3343675477935605,0.10049241390483485,-0.556622579823973,-0.016701527971788026,-0.0448603532533759,-0.055937187960925464,0.020443618734901168,0.059620262517677575,-0.07081967377688894,-0.08606838824653675,-0.10056417040647428,-0.8498062392714989,-1.2537546321764093,0.45286630492216357,-0.30610780134820437,-5.923738313034063,0.1959691527669038,5.478547573958034,-5.787982054868001,0.0291569454432163,5.902431924906734,-1.237040700201742,-0.41945876188754455,-0.3210454201420383
18.76499999999995,-0.05375946797700087,-0.13034759477293784,0.8568472427910424,0.000202436632192927,0.16429611908865308,1.0266479384108687,-0.04141507978220618,-0.15930169040441042,0.9911901602778592,-0.0186795326924137,0.14087374000101496,0.8228713877295958,-0.24564632302449274,0.11331293235411738,-0.6088492839712487,-0.011804266402640581,-0.045993970162089594,-0.05949625205831512,0.016855664399100016,0.056496289106981644,-0.06688411421907868,-0.06902865216706439,-0.10202038201390876,-0.8079641706908995,-1.2426695665485519,0.4368343768655259,-0.3188880915308462,-5.87697896128977,0.20031233590641345,5.428676755813242,-5.792890361971131,0.017180599342359174,5.902562925852914,-1.252363417770265,-0.4080732286612646,-0.3301949663212429
18.769999999999957,-0.0547442738425333,-0.12976575250871977,0.8536651513754261,0.00016114010478603154,0.16406293452520937,1.026326728869992,-0.04134669987223949,-0.15903564997723807,0.9908710094189904,-0.018993272925059344,0.14036813710120727,0.8189465737211526,-0.1666729622229426,0.11732232354171933,-0.6526184993424495,-0.005937948477354176,-0.047016911787041815,-0.0679416144507239,0.011520564450178933,0.050766888975276925,-0.06179860454390604,-0.05927893416483542,-0.1001686120878232,-0.7699207195381162,-1.2415362968441122,0.4275846629227338,-0.3199306206515333,-5.830022021887998,0.20458705887775655,5.380476079889599,-5.797984106201795,0.006356524912993496,5.902123937851665,-1.265019864846947,-0.4023715053161958,-0.3320246423162502
18.774999999999963,-0.05541392945902368,-0.12920070779965986,0.8506524198887369,0.00013923546632666975,0.163827502967658,1.0259689558117713,-0.041297972030687434,-0.15879312320063463,0.9905730973048782,-0.01927321789301394,0.13988998139199474,0.8154465358713668,-0.11507134060644293,0.10956398617565816,-0.5616845588861585,-0.0037975792795094812,-0.04699692683392901,-0.07364736887892256,0.008995066540232603,0.04719169676248131,-0.05841211266256002,-0.05391292518042924,-0.09237502487949845,-0.6483804193287028,-1.2361228644620377,0.4207353739046935,-0.3125166066990895,-5.8150214713937,0.1974084116782187,5.369427613675045,-5.786425765292286,0.008029101299816106,5.898446293486426,-1.2537262346075473,-0.39424367322581316,-0.32440650507201396
18.77999999999997,-0.05588797742538826,-0.12868925888765648,0.8483677506074093,9.985666683363809e-05,0.1635990831864337,1.0256065031027666,-0.041229803361229514,-0.15854144174535564,0.9902599607251957,-0.01950043585543553,0.13946565628259364,0.8127829526930272,-0.08301418986937409,0.097438874074048,-0.38280947155495176,-0.011735587882538182,-0.044568281824237777,-0.07077672154454888,0.018158663218692864,0.05364593675651561,-0.06703170821313463,-0.03824173202827438,-0.0796495147387591,-0.4512530813776796,-1.1960670193241083,0.4063250897061793,-0.19549840856560485,-5.811739123111454,0.21671163814347327,5.355026753485578,-5.6110890587608,0.05398873787414168,5.81116823481003,-1.1201648813639133,-0.37026725223418466,-0.2461720411825064
18.784999999999975,-0.05621831363235948,-0.12823535861553603,0.8468405099448619,2.458091640119272e-05,0.1633840312850667,1.0252531548660153,-0.041117752425694,-0.1582666047842049,0.9899072263364194,-0.01964448796429102,0.1391006215281506,0.8109698583430783,-0.05514920951385214,0.08644803956236542,-0.2624606790292726,-0.016625706440058365,-0.04199407544329428,-0.07124675877445079,0.024568625350595858,0.054907029201721406,-0.07209952510254533,-0.022960537368323555,-0.06882884844445997,-0.31217567554240083,-1.1585854663322528,0.3894177992138273,-0.208274611291705,-5.787124896521907,0.21577824322768777,5.340717715822153,-5.641337189908664,0.039119984844740566,5.837866989120078,-1.1116554774267067,-0.35381645606389617,-0.23958918016502426
18.78999999999998,-0.05641811064273534,-0.12783658561505534,0.8457562754272777,-6.238199840802926e-05,0.1631813286270009,1.0248843420530085,-0.04098733924597066,-0.158003818239696,0.989544718666232,-0.01972252587374744,0.13878730775349352,0.8096934580052827,-0.03028260108359227,0.07524119314068306,-0.19121102537320925,-0.01749994396238008,-0.03958381401136164,-0.07586191523250564,0.026642495622396227,0.05042681600766629,-0.07229835054002041,-0.01111518843380058,-0.058578142022268936,-0.22222245027481524,-1.1233333082910744,0.37170351940585955,-0.21211451914811025,-5.7643466940605315,0.2144778365279927,5.328115773103814,-5.670721306998928,0.026472905883190883,5.863319346486653,-1.1059772627227855,-0.3370022254829996,-0.2248535630207515
18.794999999999987,-0.05650215137541849,-0.12749525032377987,0.8449427318154987,-0.00014546866624972547,0.16299030242615428,1.0244839132654266,-0.040855802908259665,-0.15777458963583157,0.9891908198621238,-0.019749755914243758,0.13852543469143677,0.8087803098738521,-0.008205111353850084,0.06359362754734903,-0.14626595644081575,-0.015771451120316724,-0.037296381691128706,-0.08316872449221253,0.02578595689065112,0.04246117594473092,-0.0694881666314361,-0.0019577555881221146,-0.048250309483899995,-0.15892491050940255,-1.0855875258422012,0.35560748434714246,-0.20818781009578866,-5.742153524859904,0.21280204071977668,5.316793698770896,-5.698995474569577,0.015477732754033503,5.887944039663595,-1.0983894241740566,-0.32176731851411394,-0.20331355424279002
