elapsed_time_sec,received_time_sec,joint_0_torque_nm,joint_1_torque_nm,joint_2_torque_nm,joint_3_torque_nm,joint_4_torque_nm,joint_5_torque_nm,joint_6_torque_nm,joint_7_torque_nm,joint_8_torque_nm,joint_9_torque_nm,joint_10_torque_nm,joint_11_torque_nm
2.67135726,1773236631.678863,-26.51680505448743,6.606094338720883,42.058468039882285,-30.06309832258145,5.43581231284513,47.87040780676908,16.759820821190914,11.661390332914497,51.516198464286155,35.36297521693138,6.073444560764575,53.20132867861454
2.677612004,1773236631.685118,-26.51734987628826,6.596501034697805,42.05927641216071,-30.054985758442783,5.424780219710425,47.859316643256875,16.763509275178222,11.651266567014048,51.51084941061912,35.35648294462886,6.061423030813189,53.18236932043251
2.683579587,1773236631.6910856,-26.517891580253245,6.586890918912074,42.06008156498791,-30.04686646337993,5.4137274699691185,47.84821420827439,16.767205141194047,11.641122114068335,51.5054922582561,35.349993143156816,6.049376153779916,53.16338936153348
2.689570819,1773236631.6970768,-26.518432534796304,6.577272874933488,42.060885065148774,-30.038745130112265,5.402665145789256,47.83710768154777,16.770904292615505,11.630967300891086,51.50013211769965,35.34350262648597,6.037316920365681,53.14440301493924
2.695643589,1773236631.7031496,-26.51952751277402,6.569280346580958,42.06274213668652,-30.031445271656164,5.393276833940344,47.82711418661002,16.774196969788385,11.62244308000155,51.495907333801426,35.337066356762215,6.0269974972279385,53.12671380154414
2.701366794,1773236631.7088728,-26.520624605334103,6.561292099675109,42.06460065326148,-30.02414977341845,5.383893925518271,47.81712588933235,16.77748719544282,11.613922828950509,51.49168709621289,35.33062579440916,6.01668326677971,53.10903608381091
2.713216461,1773236631.7207224,-26.521724484251287,6.553312127982576,42.06646192652509,-30.01686060678718,5.374521258727732,47.80714558113026,16.780773125226194,11.6054113153666,51.48747414799513,35.32418013391574,6.0063799136630855,53.091375230386475
2.725972714,1773236631.7334785,-26.52282771108068,6.545343203837689,42.06832700089001,-30.009579350199402,5.365162211620863,47.79717515505073,16.784053225127572,11.596911885864797,51.483270515889096,35.31772876163015,5.9960914300136805,53.07373486378938
2.747993023,1773236631.7554991,-26.512936810201314,6.627382566924014,42.05122380201074,-30.07530272433351,5.46055533665745,47.88505379594963,16.74688501123674,11.683777542929061,51.520533060245235,35.36819114084591,6.1015251784700295,53.23230645433986
2.754178535,1773236631.7616844,-26.513266391559284,6.618135603172665,42.0519992167215,-30.066889913760715,5.449873514807225,47.87367013517155,16.750585367763208,11.674012072894344,51.515380301995805,35.3615960236258,6.089866694113404,53.213326183855514
2.759721234,1773236631.7672272,-26.513595414655516,6.608887658405924,42.05277718605196,-30.058478313979208,5.439190040310588,47.86228665427715,16.754285844562812,11.664244667121169,51.51023083162158,35.355000196206866,6.078204952221273,53.19434685052767
2.76551702,1773236631.773023,-26.513917405569952,6.599610612859716,42.05355043760658,-30.05005367561802,5.428470403215485,47.850883743416176,16.758000001847034,11.654441741974512,51.50506711464685,35.348411599498874,6.0664990587535685,53.175329742370415
2.771434951,1773236631.778941,-26.514235821455333,6.590315999002238,42.05432043422886,-30.041622216285056,5.417729186054927,47.839471142968655,16.761722473777578,11.644616568757028,51.499895428916695,35.341825419928036,6.054766125336234,53.15629437086842
2.776522346,1773236631.784028,-26.5145530692065,6.581012660527102,42.0550886446834,-30.03318865737271,5.406977424287761,47.82805609076981,16.765449141014663,11.634779387975616,51.49472077299982,35.33523844559492,6.043019073181709,53.13725502562262
2.782862345,1773236631.7903683,-26.515540101436443,6.573442774301733,42.05698608217925,-30.025675141150405,5.39800412807427,47.81776410836857,16.7686528015774,11.626658643737061,51.49068847685101,35.3285380735326,6.033107966058967,53.11946505933475
2.788772831,1773236631.7962787,-26.516528910893115,6.565876307064338,42.05888469094179,-30.018166006809626,5.38903520074944,47.80747908818806,16.77185490734229,11.618540080501322,51.48666056172508,35.321833283414925,6.023200192677692,53.101689134455555
2.794349238,1773236631.8018553,-26.517520151529006,6.558317194824808,42.060785695384006,-30.01066319063238,5.380075413405679,47.797203898258466,16.775053653346436,11.610428381131877,51.48263969086125,35.315123297773944,6.013301364378011,53.08393272493521
2.799459749,1773236631.8069656,-26.518514395289472,6.550768104153088,42.06269002273368,-30.003168225045265,5.371128006978933,47.78694055647884,16.778247527381204,11.602326755150221,51.47862777573973,35.308407498315944,6.003415335969409,53.06619960754315
2.816946749,1773236631.8244526,-26.509934767143918,6.634327159803815,42.04498219028711,-30.070180134333746,5.468130146298786,47.87389183900662,16.738376980196705,11.690599213354545,51.515426919727176,35.35589326149347,6.110639122728178,53.22437485707418
2.822488793,1773236631.8299947,-26.509784635376608,6.625621401044863,42.04577025846019,-30.061176623593425,5.457980054958547,47.862097259547795,16.74229383686206,11.681367822421604,51.510632023970835,35.349326731186494,6.09948997118059,53.20536881167019
2.827524721,1773236631.8350306,-26.509632910718366,6.616913206839671,42.04656003714901,-30.05217349243139,5.447826585369224,47.85030513201662,16.74621246578453,11.672132010136174,51.505839939082,35.34276015217153,6.0883349810514265,53.186367084242015
2.832614062,1773236631.8401198,-26.509473398214766,6.608174044487819,42.04734426725,-30.043156667759924,5.437634747400523,47.83849627915291,16.7501463508641,11.662857613188518,51.50103290486637,35.33620126823688,6.077132656414579,53.167331191241864
2.838752346,1773236631.8462582,-26.509309729110978,6.5994154295697225,42.048124235295305,-30.034132501814735,5.427419085535721,47.826680571945836,16.754090034057953,11.653557802416557,51.496217007098785,35.329645078492376,6.065900045087557,53.14828084429913
2.844253546,1773236631.8517594,-26.509144434272834,6.590646188030048,42.0489012677722,-30.025105822151673,5.417190610584281,47.8148653735388,16.758039327992957,11.644242735971881,51.49139707870228,35.32308824952934,6.054650028992364,53.129230497906946
2.849267475,1773236631.8567734,-26.509494855867647,6.583787005359824,42.05085588166536,-30.016835516944553,5.408915196450428,47.804123940794014,16.761574783438014,11.6368163812372,51.48784561416706,35.31649781432894,6.045399055433561,53.11146182122482
2.854788256,1773236631.862294,-26.50984683450825,6.576929291639722,42.05281032102566,-30.00856940763405,5.400641841802007,47.793392682113826,16.765109954550255,11.629388798515564,51.48429717531051,35.30990292397168,6.036148062814643,53.09371140210505
2.859940913,1773236631.867447,-26.510201084154524,6.570076881398028,42.05476567894177,-30.0003094202069,5.39237520166542,47.782674639106574,16.76864297688318,11.621964569433416,51.48075425855214,35.303302776378096,6.026902598247406,53.075984840781665
2.865661209,1773236631.873167,-26.51055848430509,6.563232219859856,42.056722734996974,-29.992057188982223,5.384118240560418,47.77197216703525,16.772172020747956,11.614546730914988,51.4772184574815,35.29669651914582,6.0176663844946505,53.05828600190175
2.883894203,1773236631.8914,-26.503620354661628,6.65194835370591,42.037410662352414,-30.06251641217521,5.486749718988205,47.85887014260966,16.727174363177078,11.708058639273311,51.515581244572694,35.34075425112835,6.131061273394359,53.22066385854932
2.889766033,1773236631.8972719,-26.50049569814771,6.643987799622495,42.037728957794904,-30.050457254560737,5.477344981679375,47.84601740696001,16.733397416341052,11.699738376305927,51.51193712907461,35.33648935550748,6.12061607527324,53.20218132035024
2.895801595,1773236631.9033074,-26.497368761275492,6.636021235887711,42.038046755987324,-30.03839700373603,5.467932671081118,47.83317144413834,16.739624032726972,11.691408726506623,51.50829309090801,35.33222537064256,6.110160129269138,53.1837073636454
2.901899825,1773236631.9094057,-26.494234057624794,6.628018508869279,42.038356690255874,-30.02632158735972,5.458475903667752,47.8203137646874,16.74586742867161,11.68303376215249,51.504630068376436,35.32796988299211,6.099650051629078,53.165202425006285
2.90792943,1773236631.9154353,-26.491096860492778,6.619991187799946,42.0386600259352,-30.0142385703893,5.448989289260661,47.807455219092695,16.75212030713572,11.674626992194824,51.500953466945134,35.32371635300868,6.08910353982313,53.1466863202208
2.91340145,1773236631.9209073,-26.487960778120247,6.611948145451292,42.03895811542191,-30.00215354377452,5.439483915044256,47.79460399378476,16.75837727753043,11.666198789812853,51.49726753356884,35.31946049891936,6.078533942527644,53.12817352791476
2.918181237,1773236631.925687,-26.478368080206227,6.605907704177122,42.03877831423021,-29.984031922051077,5.432095786251793,47.78112170211417,16.770048601402213,11.660403776893636,51.49692215227833,35.32194575010769,6.070228261436442,53.112707916982075
