elapsed_simulation_time_sec,simulation_time_sec,LF_HAA_speed_rad_per_sec,LF_HFE_speed_rad_per_sec,LF_KFE_speed_rad_per_sec,LH_HAA_speed_rad_per_sec,LH_HFE_speed_rad_per_sec,LH_KFE_speed_rad_per_sec,RF_HAA_speed_rad_per_sec,RF_HFE_speed_rad_per_sec,RF_KFE_speed_rad_per_sec,RH_HAA_speed_rad_per_sec,RH_HFE_speed_rad_per_sec,RH_KFE_speed_rad_per_sec
0.0,18.21499999999928,-0.0001502470106940331,0.00028761963082522466,-0.00013755473287011262,-0.00019468125339990302,0.0005206220629867167,-0.000548516223138567,-0.00011181652555807688,0.00034242237411865304,-0.00023994465948024154,-7.523524813847879e-05,0.0005704419984382245,-0.0006475279390426737
0.005000000000006111,18.219999999999285,-1.0643620808591857e-05,0.00012355416549563144,-9.227954554607177e-05,-1.863444448890991e-05,0.00017053573359684953,-0.00017392604272818192,8.486853561966224e-06,0.00012473879384913887,-9.348335364709236e-05,1.6435055349713176e-05,0.00017126371149237533,-0.00017671602214107385
0.010000000000012221,18.22499999999929,-6.980324916203386e-05,0.00017124285008074833,-0.00017471014093607622,-8.326321497581743e-05,0.0002424940683181316,-0.00029710950741469353,-2.9281866288339592e-05,0.00019322172401032065,-0.00021528066900300326,-2.0156557836747845e-05,0.0002609647436275179,-0.0003356455767492711
0.015000000000018332,18.229999999999297,-0.00012896287751547585,0.0002189315346658652,-0.00025714073632608067,-0.00014789198546272494,0.0003144524030394136,-0.0004202929721012051,-6.705058613864541e-05,0.0002617046541715024,-0.0003370779843589142,-5.6748171023208866e-05,0.00035066577576266044,-0.0004945751313574683
0.020000000000024443,18.234999999999303,-0.0001881225058685999,0.00026662021925072046,-0.00033957133171538855,-0.00021252075594931907,0.00038641073776050883,-0.0005434764367871721,-0.00010481930598879996,0.00033018758433232516,-0.00045887529971393767,-9.33397842094807e-05,0.00044036680789754035,-0.0006535046859649568
0.025000000000030553,18.23999999999931,-0.0001577787130262729,0.00024067617038677706,-0.00022592250173189828,-0.00018892872331065501,0.0004057839840786498,-0.0005133310695218643,-0.00010001093745830699,0.00029759528406855427,-0.00033089070402010553,-7.668047402303167e-05,0.000456129864831499,-0.0006129240429406935
0.030000000000036664,18.244999999999315,-1.8066790273492343e-05,0.0001104098005442426,-0.00014892419474330784,-1.603421757291135e-05,0.0001050039613138111,-0.00013596100849387372,1.3382656672458789e-05,0.0001130639118951765,-0.0001519205302685647,1.1526968126412097e-05,0.00010693643583893956,-0.00014040633107107863
0.035000000000042775,18.24999999999932,-6.883875618884621e-05,0.0001299712453824463,-0.0001682510337752453,-7.469070311345089e-05,0.00015961161843405238,-0.0002167905972757429,-2.936527613990252e-05,0.0001526264786521605,-0.000209876228927079,-2.7564520468474026e-05,0.00017912665333059892,-0.00025630036010921664
0.040000000000048885,18.254999999999328,-0.00011961072210420009,0.00014953269022065,-0.00018757787280718278,-0.00013334718865399043,0.00021421927555429366,-0.0002976201860576121,-7.211320895226384e-05,0.00019218904540914446,-0.00026783192758559325,-6.665600906336015e-05,0.0002513168708222583,-0.0003721943891473546
0.045000000000054996,18.259999999999334,-0.0001703826880192487,0.00016909413505861414,-0.00020690471183848637,-0.00019200367419422578,0.0002688269326743518,-0.00037844977483896507,-0.00011486114176447293,0.00023175161216579384,-0.0003257876262432871,-0.00010574749765806033,0.0003235070883136604,-0.000488088418184816
0.05000000000006111,18.26499999999934,-0.000135233947247724,0.00012122996618120187,-4.7803766586690505e-05,-0.00016504408035132074,0.00027190371488797357,-0.0003139964689225233,-0.00011476713578329657,0.00017713985579943217,-0.00015279752220874414,-9.249998489722238e-05,0.00032327765993954514,-0.0004135568137073379
0.05500000000006722,18.269999999999346,-1.2165544079870515e-05,7.282121122058453e-05,-8.502729974677178e-05,-1.3554081277086311e-05,8.314796299721376e-05,-0.00010145336305682697,6.172102244273697e-06,7.652402929410765e-05,-9.088256563550469e-05,7.344973196833548e-06,8.624981187466672e-05,-0.00010797687338575786
0.06000000000007333,18.274999999999352,-5.779879386839208e-05,9.229197082035216e-05,-5.9057594663470796e-05,-6.879997818191137e-05,0.00014458938274362784,-0.00015073770842350474,-4.130420273433159e-05,0.00011451409641986403,-0.00010142380333356377,-3.466150857926418e-05,0.00016477913906164598,-0.00019113613614080494
0.06500000000007944,18.279999999999358,-0.00010343204365691365,0.00011176273042011978,-3.3087889580169805e-05,-0.00012404587508673643,0.0002060308024900419,-0.00020002205379018252,-8.878050771293688e-05,0.00015250416354562038,-0.00011196504103162285,-7.66679903553619e-05,0.00024330846624862523,-0.000274295398895852
0.07000000000008555,18.284999999999364,-0.00014906529344514132,0.00013123349001964408,-7.118184496317615e-06,-0.00017929177199125994,0.0002674722222362245,-0.0002493063991563451,-0.00013625681269138334,0.00019049423067104074,-0.00012250627872894743,-0.00011867447213127603,0.0003218377934353,-0.0003574546616502258
0.07500000000009166,18.28999999999937,-0.00011196905654804565,8.221994084902993e-05,0.00017399550836551833,-0.00014965921375208004,0.0002637422908338263,-0.00015357326015902055,-0.00013902185511656883,0.00013389946353063343,7.368722659003855e-05,-0.0001089986562815564,0.000314648289656027,-0.00025111203034173477
0.08000000000009777,18.294999999999376,6.519371813066253e-06,5.911120538197643e-05,7.91832927240333e-05,-5.5281253355413216e-06,0.00012199902916872619,-3.539558810332041e-05,-1.030070964156744e-05,6.063149856597123e-05,7.585944114945513e-05,2.431818942197968e-06,0.00012572158935536757,-4.184193414389529e-05
0.08500000000010388,18.299999999999383,-5.3119712920609826e-05,0.00010397560132932086,-2.7535557368753066e-05,-6.740509716167032e-05,0.00017429282498383417,-0.0001522708228584834,-4.3540238044725655e-05,0.00012548317091257155,-6.851506156665107e-05,-3.289877173104362e-05,0.00019468063548651714,-0.00019251742711939678
0.09000000000010999,18.30499999999939,-0.0001127587976542859,0.00014883999727666528,-0.00013425440746153944,-0.00012928206898779932,0.00022658662079894218,-0.0002691460576136464,-7.677976644788387e-05,0.00019033484325917187,-0.00021288956428275728,-6.822936240428521e-05,0.0002636396816176667,-0.00034319292009489825
0.0950000000001161,18.309999999999395,-0.0001723978823876487,0.00019370439322376128,-0.0002409732575535836,-0.00019115904081362867,0.00027888041661392274,-0.0003860212923683024,-0.00011001929485090451,0.0002551865156054295,-0.0003572640669979376,-0.00010355995307734315,0.0003325987277486162,-0.0004938684130697354
0.10000000000012221,18.3149999999994,-0.00014384338678458946,0.00016863421487293411,-0.00013876680161961175,-0.00016869297001416642,0.0002952901075379941,-0.0003601672166479097,-0.00010453556773700719,0.00022359340480711823,-0.00024102693691712356,-8.71901207260673e-05,0.00034523011961050864,-0.0004575368569074874
0.10500000000012832,18.319999999999407,-8.946565974253838e-06,6.609429446511505e-05,-5.945109233910075e-05,-6.427440147693179e-06,5.600417831343093e-05,-4.059109503020016e-05,3.814113572983457e-06,6.922565917582456e-05,-6.367500448020744e-05,2.4150342508547936e-06,6.011553653576272e-05,-4.743014057299888e-05
0.11000000000013443,18.324999999999413,-5.0666538233448715e-05,2.0387326211414445e-05,-1.733384977324796e-05,-4.87027782335375e-05,8.677678336077344e-07,1.7444905774163218e-05,-4.2784456311290574e-05,4.2139489857774716e-05,-5.866559128439306e-05,-4.816073680176102e-05,2.2157188265048802e-05,-2.2812678023375042e-05
0.11500000000014055,18.32999999999942,-9.238651049264359e-05,-2.5319642042286157e-05,2.4783392792604838e-05,-9.097811631938182e-05,-5.426864264621547e-05,7.54809065785266e-05,-8.93830261955646e-05,1.5053320539724866e-05,-5.365617808857868e-05,-9.873650785437684e-05,-1.5801160005665117e-05,1.8047845262487931e-06
0.12000000000014666,18.334999999999425,-0.00013410648275156213,-7.102661029609818e-05,6.690063535893022e-05,-0.00013325345440495876,-0.00010940505312604442,0.00013351690738316147,-0.00013598159607968078,-1.2032848778526082e-05,-4.8646764892113475e-05,-0.00014931227890679398,-5.375950827645612e-05,2.642224707629674e-05
0.12500000000015277,18.33999999999943,-9.804077194959577e-05,-0.00014809455895709196,0.00024203023462228472,-0.00010027426774899777,-0.00016615584714174323,0.00026796834943159113,-0.00013814805016507567,-9.572028678961682e-05,0.00013954642997919162,-0.0001439681847001346,-0.00011341172347317324,0.00017041273327301787
0.13000000000015888,18.344999999999438,3.4674383162787388e-06,9.471450650130566e-06,7.048571656963979e-05,1.3421904303325695e-06,1.5925438875648816e-05,5.658406131830155e-05,-1.080345303023698e-05,1.307970030880437e-05,6.29478402077752e-05,-8.831730896258173e-06,2.1466848451367365e-05,4.705729945153137e-05
