elapsed_simulation_time_sec,simulation_time_sec,LF_HAA_torque_nm,LF_HFE_torque_nm,LF_KFE_torque_nm,LH_HAA_torque_nm,LH_HFE_torque_nm,LH_KFE_torque_nm,RF_HAA_torque_nm,RF_HFE_torque_nm,RF_KFE_torque_nm,RH_HAA_torque_nm,RH_HFE_torque_nm,RH_KFE_torque_nm
0.0,268.23200000056903,2.1660120443940265,-0.30829122538097603,-2.7563891830138125,2.822308822590889,-0.3053252408575729,-3.288668291179151,-2.101749657178268,-0.2585227330027714,-2.7218831546654303,-2.760212436092248,-0.35734297808383897,-3.285334108809663
0.005999999999858119,268.2380000005689,2.1645342128350413,-0.3078346936042316,-2.7542582740183574,2.820997667235991,-0.30478815156841627,-3.2872062311821324,-2.100566007657066,-0.2581442400591448,-2.720162553553591,-2.759408999589063,-0.35684914206887336,-3.284314726962533
0.011999999999716238,268.24400000056875,2.1622723662056877,-0.3101746372199751,-2.7539423983050026,2.823084181590942,-0.30775458141561535,-3.2907330484664477,-2.0983382945859157,-0.2605672517265394,-2.7197773495546813,-2.7615841313009413,-0.3598769007191378,-3.287687965158903
0.017999999999574356,268.2500000005686,2.1614690066165396,-0.30960122099145454,-2.7524561836921793,2.822108261715535,-0.3070719617081716,-3.289484728772775,-2.097521683012005,-0.2600483940952512,-2.7183375466655972,-2.7606418576432787,-0.3592279687658906,-3.286479845486022
0.023999999999432475,268.25600000056846,2.1606604880352425,-0.3090186971699437,-2.7509531565212653,2.8211233746870406,-0.3063806210768478,-3.2882225437366865,-2.096698796925722,-0.25952233011792375,-2.716882464606713,-2.759692083641156,-0.35857301685105825,-3.2852599564211493
0.029999999999290594,268.2620000005683,2.1599615235530543,-0.30854457165654314,-2.749686060743236,2.820204822523033,-0.3058155549533996,-3.2870596115224315,-2.0959880655446343,-0.25909816632587024,-2.715661896990334,-2.7588117014207336,-0.3580397387992782,-3.284140995261285
0.03599999999914871,268.2680000005682,2.159372350360584,-0.3081837236590793,-2.74866157170518,2.819356331725826,-0.3053830646171445,-3.2860038238544904,-2.0953900322617263,-0.258780267292973,-2.714682065272435,-2.758003992478822,-0.3576333975109428,-3.2831299404532355
0.04199999999900683,268.27400000056804,2.160116198552111,-0.3086242172485313,-2.7499233205178495,2.8208474312767424,-0.3059405072076794,-3.2879070585240138,-2.096123592434656,-0.25922387091387716,-2.715917253881024,-2.759556483728611,-0.35823449282649966,-3.285011752923451
0.04799999999886495,268.2800000005679,2.159624294882273,-0.308312806612107,-2.7490640325330578,2.8200213613496987,-0.3055632754213097,-3.2868775195261173,-2.0956105495914907,-0.2589457970846023,-2.7150807577882485,-2.758739771669422,-0.35787293679987314,-3.2840034080880205
0.05399999999872307,268.28600000056775,2.1591329302610243,-0.30800136575481396,-2.7482036608376483,2.8191955051558946,-0.30518623870000733,-3.285847885184761,-2.0950978595350516,-0.25866780914809073,-2.71424329937257,-2.7579231822199413,-0.35751160201222854,-3.2829948560821594
0.05999999999858119,268.2920000005676,2.1587041525973674,-0.3077408944127489,-2.7474645609150037,2.8184381919235677,-0.30487007186243864,-3.2849090638376492,-2.0946559781190226,-0.25843614205643517,-2.7135312161456424,-2.757182934234312,-0.3572077700891847,-3.2820829005206438
0.06599999999843931,268.29800000056747,2.1583377086010853,-0.30753276305155575,-2.746849143705739,2.8177503393093595,-0.30461657741627984,-3.2840637504767427,-2.0942847263331386,-0.2582520784858858,-2.7129468109985715,-2.756519904713638,-0.356963036339829,-3.2812699969853028
0.07199999999829743,268.3040000005673,2.1592258957242856,-0.3082229655494518,-2.748526814760014,2.819286806800473,-0.3054660839530888,-3.286044030886213,-2.095195712805606,-0.2589076242522945,-2.714616304483785,-2.7580891209604896,-0.3578123069455371,-3.283251299282031
0.07799999999815554,268.3100000005672,2.158866143450355,-0.3079641467145646,-2.7478652911184107,2.8186289222440832,-0.30515347230884415,-3.285215273784782,-2.09481531860309,-0.25867177536505137,-2.713963946825502,-2.7574257601872727,-0.35750741898209576,-3.2824283929613376
0.08399999999801366,268.31600000056704,2.1585066593157514,-0.3077047052961409,-2.7472028370115464,2.817971312362622,-0.30484038566836996,-3.284385644315433,-2.0944351412242956,-0.2584352773481077,-2.7133106501661506,-2.756762489544792,-0.3572019936968092,-3.2816045359562604
0.08999999999787178,268.3220000005669,2.158190772140043,-0.3074855376352395,-2.746630689450885,2.8173641591732315,-0.3045757422515447,-3.283624007793743,-2.0941082599595493,-0.2582356221041657,-2.7127547863193353,-2.7561608149617634,-0.35694257601821655,-3.2808577834824946
0.0959999999977299,268.32800000056676,2.1579184739634836,-0.3073082268503241,-2.746150873839786,2.816808307559966,-0.30436138387056705,-3.2829329717845996,-2.09383469069786,-0.25807434146525354,-2.7122983383654127,-2.7556215730313163,-0.35673085574963365,-3.2801905562570437
0.10199999999758802,268.3340000005666,2.1590071255917764,-0.30804214956837705,-2.7480830828188716,2.818586664416557,-0.30525886044645545,-3.285169705181448,-2.094959686227796,-0.25875700002690416,-2.714246443067551,-2.757422635187183,-0.35761644951473565,-3.2824572201686855
0.10799999999744614,268.3400000005665,2.158692086048543,-0.30779962979556835,-2.747487854090209,2.8180103146572115,-0.3049680230827768,-3.2844368538559214,-2.094622575823138,-0.25853332623126624,-2.7136488161119807,-2.756831226983291,-0.35733013623189,-3.2817167083234304
0.11399999999730426,268.34600000056633,2.1583771279418973,-0.307556322788561,-2.746891824759876,2.8174337631530157,-0.3046763511183197,-3.283702931697095,-2.094285528171305,-0.25830882572552927,-2.713050345283537,-2.7562395103137094,-0.3570429536221188,-3.2809750929604724
0.11999999999716238,268.3520000005662,2.1580979563555207,-0.30735023980674736,-2.7463745612428387,2.8168968439912927,-0.30442932321601346,-3.2830249137177514,-2.0939957766485273,-0.2581187137440441,-2.712541118054605,-2.755702206113428,-0.35679846784222147,-3.28030232944033
0.1259999999970205,268.35800000056605,2.157854701050129,-0.30718308077588585,-2.7459380692241813,2.816400668687675,-0.30422893647939214,-3.282405346160275,-2.0937534534202777,-0.25796465753739545,-2.712123139544508,-2.755220388546941,-0.3565985436773176,-3.279700824907945
0.13199999999687861,268.3640000005659,2.1590698749063524,-0.3078845804685041,-2.7479716460668486,2.8183294735704583,-0.3050900540692719,-3.2847931521927625,-2.0950101735477733,-0.2586108250260042,-2.714188255918536,-2.757175450293392,-0.35744881055135497,-3.2821375742627845
0.13799999999673673,268.37000000056577,2.1587643999785584,-0.30765733251795124,-2.747404320143335,2.8177821833007246,-0.30481867401407753,-3.284098921399537,-2.0946810290955464,-0.25840059794156556,-2.713609804470214,-2.7566073708092906,-0.35718004484405785,-3.281425528273761
0.14399999999659485,268.3760000005656,2.1584589432262478,-0.3074294279399451,-2.746836408905894,2.817234540862387,-0.3045465079103491,-3.2834037969552985,-2.094351899419327,-0.25818968127021624,-2.7130307138106304,-2.756038900734903,-0.35691047999590825,-3.2807125715332193
0.14999999999645297,268.3820000005655,2.158185757377771,-0.30723570460006133,-2.7463400201229096,2.8167221354860397,-0.3043152877634936,-3.282759296951009,-2.0940681673234303,-0.2580104615231952,-2.712536462616679,-2.75552335196544,-0.3566802817775533,-3.2800664112827134
0.1559999999963111,268.38800000056534,2.157945031154575,-0.3070778500200108,-2.7459171602531467,2.816246209492008,-0.3041270318016276,-3.282167929066911,-2.093830011014395,-0.2578646054477445,-2.712129081552585,-2.75506190372768,-0.3564913501579701,-3.2794894477337895
0.1619999999961692,268.3940000005652,2.1591928651733063,-0.30772499899930983,-2.7479305519253483,2.8182007183235833,-0.3049245288590095,-3.284568998084748,-2.095122299307887,-0.25845827449918,-2.7141828560495163,-2.7570518802764226,-0.35728206795692147,-3.281949957187433
0.16799999999602733,268.40000000056506,2.158887223190138,-0.3075147795185944,-2.7473822379800197,2.8176652218662808,-0.3046740999779807,-3.2838948915889503,-2.094791829789249,-0.25826390475963446,-2.7136172954597386,-2.7564917624670318,-0.35703270184326186,-3.281250945398755
0.17399999999588545,268.4060000005649,2.1585815771591976,-0.30730410335161823,-2.7468335341066474,2.8171294115580725,-0.30442307634283733,-3.283220121419031,-2.0944613612964726,-0.2580690522754055,-2.713051288013836,-2.755931330315733,-0.3567827377111552,-3.280551252407391
0.17999999999574356,268.4120000005648,2.15830589998958,-0.30712423442378484,-2.746349985797001,2.8166269161915483,-0.30420898815230935,-3.282593129087457,-2.094175247392921,-0.25790279049675535,-2.712565914648341,-2.755424058483362,-0.3565684421888391,-3.2799179302636436
0.18599999999560168,268.41800000056463,2.1580603959175906,-0.30697677597496953,-2.7459335584957665,2.8161589899527173,-0.3040337755797975,-3.282016361490579,-2.093933673543311,-0.25776671093043246,-2.7121631791064464,-2.754971123678147,-0.35639165157984354,-3.2793533406158253
0.1919999999954598,268.4240000005645,2.1591967270368935,-0.30768710567479646,-2.747875278833657,2.8182059923390517,-0.30491619714827617,-3.2845609648280134,-2.095119135079789,-0.2584286882390239,-2.714152031644535,-2.7570618078273132,-0.3572721001906726,-3.2819611688316663
0.19799999999531792,268.43000000056435,2.1589003553567347,-0.30748041222706124,-2.7473432516362712,2.817671970203097,-0.30466961274989796,-3.2838895744548076,-2.094796881736217,-0.2582367002952143,-2.7135983261753824,-2.7565000738340895,-0.3570252684312356,-3.281260050661745
0.20399999999517604,268.4360000005642,2.1586040553756507,-0.3072732804283782,-2.7468108880596938,2.8171376248164965,-0.30442235585737754,-3.2832174576870914,-2.0944747075499635,-0.25804425179793067,-2.7130442252346683,-2.7559380326225327,-0.3567777810644942,-3.2805581996592457
0.20999999999503416,268.44200000056406,2.1583354286809926,-0.3070957009064438,-2.7463394306388693,2.816635449238339,-0.3042104925678948,-3.2825916257984473,-2.0941955749656187,-0.2578793640909821,-2.7125681669937287,-2.7554297474053673,-0.3565646856906391,-3.27992309391819
0.21599999999489228,268.4480000005639,2.15809460072271,-0.30694929942818167,-2.7459308371248077,2.8161667332563156,-0.30403608378959346,-3.2820146593548123,-2.0939595860129905,-0.257743658945339,-2.712172156965717,-2.7549764238413452,-0.35638793685591685,-3.2793572290066786
0.2219999999947504,268.4540000005638,2.1591934386493943,-0.30763293038435086,-2.747803777386308,2.81816822514598,-0.30488679295729354,-3.284504770917569,-2.095109277561552,-0.2583832744095714,-2.714097391162757,-2.7570318778361456,-0.35724066221943,-3.2819161623976933
0.22799999999460852,268.46000000056364,2.1589073405055212,-0.30743125407672306,-2.747289819766394,2.8176400486708637,-0.30464569536859687,-3.2838410352254357,-2.0947964189480848,-0.25819515366101464,-2.7135583649887103,-2.756473046529919,-0.35699815859371675,-3.2812190704628175
0.23399999999446663,268.4660000005635,2.1586213125458515,-0.30722920172010926,-2.746775548435493,2.8171115985352095,-0.30440401177623505,-3.2831766423671165,-2.0944836385318077,-0.2580066345706943,-2.713018964022781,-2.755913959212567,-0.35675508296074654,-3.2805213066021035
0.23999999999432475,268.47200000056336,2.1583605593888975,-0.30705544126428486,-2.7463179303192793,2.816614076539864,-0.30419630660840535,-3.282557022950642,-2.0942123228487977,-0.2578446269410303,-2.712554693781259,-2.7554088577906697,-0.35654519718427147,-3.2798902564616506
0.24599999999418287,268.4780000005632,2.1581251859490984,-0.3069115382405071,-2.74591887766484,2.816148734433261,-0.30402458114218034,-3.2819847191398677,-2.0939825489109,-0.2577107004695263,-2.7121675214511938,-2.7549589089508064,-0.3563704080142741,-3.2793283890947693
