elapsed_simulation_time_sec,simulation_time_sec,LF_HAA_position_rad,LF_HFE_position_rad,LF_KFE_position_rad,LH_HAA_position_rad,LH_HFE_position_rad,LH_KFE_position_rad,RF_HAA_position_rad,RF_HFE_position_rad,RF_KFE_position_rad,RH_HAA_position_rad,RH_HFE_position_rad,RH_KFE_position_rad
0.0,59.67199999995163,-0.008965532326998912,0.17216968327420135,-0.9592217165632603,0.02187826694573413,0.16907799443261004,-0.9725587751898781,0.027105382759908148,0.15057846675580874,-0.9195499941346101,-0.028632367420227376,0.1686256454109314,-0.9919529232376517
0.0059999999999860165,59.677999999951616,-0.0083882621718284,0.1715794092184767,-0.9588711618075663,0.01926164434665053,0.15971463912220152,-0.9488036508085468,0.031945975878956916,0.14458362004504116,-0.8996563355098526,-0.028673133160180837,0.16633559181030325,-0.9898308494247045
0.011999999999972033,59.6839999999516,-0.007810992016657887,0.17098913516275205,-0.9585206070518721,0.016645021747566928,0.15035128381179297,-0.9250485264272155,0.036786568998005684,0.13858877333427358,-0.879762676885095,-0.028713898900134302,0.1640455382096751,-0.9877087756117572
0.01799999999995805,59.68999999995159,-0.007392343078754624,0.17067578667676603,-0.9584303635374455,0.013928779016108906,0.1410566934854474,-0.9017987054659697,0.04135098554556596,0.13220923493084147,-0.8596897200540996,-0.028720651273162322,0.1625384872772826,-0.9863585794969896
0.023999999999944066,59.695999999951574,-0.007132315358122369,0.17063936376052513,-0.9586004312642922,0.01111291615227411,0.13183086814316636,-0.8790541879248217,0.0456392255216312,0.1254450048347357,-0.8394374650168626,-0.028693390279264104,0.16181443901314435,-0.98578026108042
0.029999999999930083,59.70199999995156,-0.00647143894692027,0.17915816936338627,-0.9764674372408038,0.0068659531746325265,0.14139321011956157,-0.8891177609487266,0.045543614535284556,0.13484510458245363,-0.8488705912944321,-0.03177128382809761,0.17303228342312194,-1.0062156427234354
0.0359999999999161,59.70799999995155,-0.005967924354347004,0.1782836786942181,-0.975624717138688,0.006887112811528533,0.13046485094322247,-0.8645202098007785,0.048508918255458,0.12662505072245467,-0.8287461779364569,-0.03171845569473626,0.1707728056419971,-1.0038078743152954
0.041999999999902116,59.71399999995153,-0.005464409761773738,0.17740918802504993,-0.9747819970365724,0.00690827244842454,0.11953649176688338,-0.8399226586528301,0.05147422197563145,0.1184049968624557,-0.8086217645784819,-0.031665627561374914,0.16851332786087223,-1.0014001059071553
0.04799999999988813,59.71999999995152,-0.005051011806049754,0.17678823792132306,-0.9740739126569791,0.006937773004643215,0.11012866182790648,-0.8189518045752537,0.053674762135752216,0.11100014994010807,-0.790708279551442,-0.03150095228266769,0.16705503806458155,-0.9996957245570657
0.05399999999987415,59.725999999951505,-0.004727730487177185,0.17642082838304352,-0.9735004639999112,0.006975614480184758,0.10224136112632776,-0.8016076475681351,0.0551105387358022,0.10441050995543108,-0.7750057228553895,-0.03122442985861195,0.16639793625314403,-0.9986947302650431
0.059999999999860165,59.73199999995149,-0.00497718075773647,0.179916386993084,-0.9800857682459932,0.0003239793104460086,0.11057788538759407,-0.8137676138094256,0.05856803502051993,0.11242765573965598,-0.7848780992733225,-0.032726868513194264,0.17268829090938886,-1.008279412651487
0.06599999999984618,59.73799999995148,-0.004682891347207448,0.17975844803789384,-0.9794526344646677,0.003432478231755642,0.10469812632143188,-0.8026666906810376,0.058123983265525744,0.10754561290008191,-0.7758363018911525,-0.03237074706120213,0.17286901838205546,-1.0081192578816056
0.0719999999998322,59.74399999995146,-0.004388601936678427,0.17960050908270372,-0.978819500683342,0.0065409771530652765,0.09881836725526973,-0.7915657675526494,0.05767993151053155,0.10266357006050783,-0.7667945045089823,-0.03201462560920999,0.17304974585472205,-1.0079591031117245
0.07799999999981821,59.74999999995145,-0.004069650804197586,0.17952720878161738,-0.9781910379815943,0.009565754324636865,0.0959611468593027,-0.7871845755565517,0.0563426166772578,0.1001301012466298,-0.762952604404177,-0.03151557513684083,0.1735359485669122,-1.0079567562332945
0.08399999999980423,59.755999999951435,-0.0037260379497643433,0.17953854713463685,-0.9775672463594246,0.012506809746468426,0.0961264651336024,-0.7895231146929036,0.05411203876568331,0.09994520645850344,-0.7643106015768597,-0.030873595644091235,0.1743276265186332,-1.0081122172463193
0.08999999999979025,59.76199999995142,-0.004947561017658029,0.17903937037246132,-0.9770179551932883,0.0011026723376699136,0.09957143913540921,-0.7909142930401255,0.06010036616932915,0.10304788552616419,-0.7637147802920964,-0.03183928769850468,0.17238452400745566,-1.0054314541135747
0.09599999999977626,59.76799999995141,-0.004753094081096923,0.17955186082226826,-0.976541841248582,0.005776673602514391,0.10459813610442087,-0.8045317913236836,0.05733847436085439,0.10729462738292622,-0.776454790167315,-0.03110416285622973,0.17462436756801378,-1.0069480331399459
0.10199999999976228,59.77399999995139,-0.004558627144535817,0.18006435127207523,-0.9760657273038756,0.01045067486735887,0.10962483307343253,-0.8181492896072415,0.05457658255237963,0.11154136923968824,-0.7891948000425335,-0.030369038013954786,0.1768642111285719,-1.0084646121663168
0.1079999999997483,59.77999999995138,-0.004301142683114301,0.1804699127322864,-0.9755193805708628,0.015053316550133275,0.11621174422519265,-0.8354890461547073,0.05099640978407729,0.11690993150707421,-0.8045794154229191,-0.029544769324657154,0.1788902866300418,-1.0096615680000403
0.11399999999973431,59.785999999951365,-0.003980640696830883,0.1807685452028992,-0.9749028010495415,0.019584598650835915,0.12435886955973816,-0.8565510609661688,0.04659795605592801,0.12340031418511066,-0.8226086363085342,-0.028631356788334728,0.18070259407241845,-1.0105389006411087
0.11999999999972033,59.79199999995135,-0.005092948679810384,0.177130997596045,-0.9714947096140197,0.008705836281580188,0.11296378915501706,-0.8458332882948933,0.05468382246124006,0.11269760497511992,-0.8108359112984189,-0.02933894502636501,0.17421512441311238,-1.0029934749217457
0.12599999999970635,59.79799999995134,-0.004960516362653598,0.17757215614253447,-0.9709093904682528,0.013569837718238054,0.1227483347101076,-0.8693647257167545,0.05110360150728514,0.12099865442741564,-0.8324746412111121,-0.028520040230661403,0.17641678457447857,-1.0041564996069852
0.13199999999969236,59.80399999995132,-0.004828084045496812,0.17801331468902395,-0.9703240713224857,0.01843383915489592,0.1325328802651981,-0.8928961631386156,0.04752338055333024,0.12929970387971138,-0.8541133711238054,-0.0277011354349578,0.17861844473584473,-1.0053195242922248
0.13799999999967838,59.80999999995131,-0.00469839787642561,0.17829720246138048,-0.9696722203358092,0.023384622606393363,0.1414039386721872,-0.9151046758097396,0.043404787337497884,0.13658721931314022,-0.8741446530142384,-0.026887753311358557,0.18052637850320055,-1.0061721455074781
