elapsed_simulation_time_sec,simulation_time_sec,LF_HAA_position_rad,LF_HFE_position_rad,LF_KFE_position_rad,LH_HAA_position_rad,LH_HFE_position_rad,LH_KFE_position_rad,RF_HAA_position_rad,RF_HFE_position_rad,RF_KFE_position_rad,RH_HAA_position_rad,RH_HFE_position_rad,RH_KFE_position_rad
0.0,317.287999999409,-0.008143388563167974,0.09931076706221861,-0.8288156606018363,0.015114359267347423,0.1441411600630177,-0.987508232065032,-0.005596697435145206,0.15844166713785665,-1.014593754751481,0.026074157114055765,0.1008682030014163,-0.8300322289770397
0.005999999999858119,317.29399999940887,-0.017903613387116102,0.09295183802791564,-0.8179132760821325,0.015351135403617452,0.13859525409190507,-0.9800462369796668,-0.005135554732501934,0.1570249767552669,-1.011968971159463,0.03885765231994754,0.09380638808191329,-0.8191656331218529
0.011999999999716238,317.2999999994087,-0.014834608747940098,0.09927263016951896,-0.8390991616220299,0.014615616576933348,0.14099084973532278,-0.9814849264091995,-0.00528774484647852,0.1574372558175015,-1.0111418658876778,0.03328543363048118,0.1012323138142845,-0.8399429056737628
0.017999999999574356,317.3059999994086,-0.011765604108764097,0.10559342231112229,-0.8602850471619274,0.013880097750249246,0.1433864453787405,-0.9829236158387322,-0.005439934960455105,0.15784953487973613,-1.0103147606158929,0.027713214941014815,0.10865823954665574,-0.860720178225673
0.023999999999432475,317.31199999940844,-0.008405781245166761,0.1116327360261539,-0.881758352293649,0.013149767566395618,0.14575279701464303,-0.9842342066266646,-0.005576993685345048,0.15812386486653396,-1.0091892669789186,0.021824551576403742,0.11585486212408977,-0.8815657297485775
0.029999999999290594,317.3179999994083,-0.004755140157081964,0.11739057131454975,-0.9035190770172601,0.012424626025373649,0.14808990464302374,-0.9854166987729674,-0.005698921021144908,0.1582602457778637,-1.0077653849766879,0.015619443536576016,0.12282218154653447,-0.9024795602424921
0.03599999999914871,317.32399999940816,-0.006651671112077136,0.10770838739800609,-0.893859174610761,0.013348207160899942,0.14201278893817545,-0.9793361520388838,-0.004607500369189177,0.15555171577950952,-1.0059962032612926,0.020987214325737396,0.11172971269604469,-0.8923720638940257
0.04199999999900683,317.329999999408,-0.004617777511806926,0.11193420995653033,-0.913636388965178,0.012400762958056335,0.1432586537861919,-0.9795098234708972,-0.0050287791544239985,0.15555013797422118,-1.0050908139611154,0.015145168855930327,0.11664175209452132,-0.9094648723394039
0.04799999999886495,317.3359999994079,-0.002583883911536716,0.11616003251505458,-0.933413603319595,0.011453318755212728,0.14450451863420838,-0.9796834949029107,-0.005450057939658819,0.15554856016893281,-1.004185424660938,0.009303123386123258,0.12155379149299794,-0.9265576807847821
0.05399999999872307,317.34199999940773,-0.0004348321548655219,0.11774120717740896,-0.9488714939638603,0.010619106788846491,0.14547815759636218,-0.9796430640953109,-0.005732308063025039,0.15525584289370406,-1.0030844530808125,0.003061598668952374,0.12335240365085803,-0.938063610881171
0.05999999999858119,317.3479999994076,0.0018293777582328386,0.11667773394299219,-0.9600100608969917,0.00989812705898337,0.1461795706725914,-0.9793885310480495,-0.005875529524491048,0.15467198614846875,-1.0017878992206941,-0.0035794052956731573,0.12203758856739372,-0.9439826626273002
0.06599999999843931,317.35399999940745,0.001040044494639284,0.11491234802546238,-0.9336229914795185,0.011162981296030718,0.14426726987621957,-0.9789754490052148,-0.004937802647790209,0.1543900389160349,-1.0023545473244397,0.01065635329991773,0.11822455223826724,-0.9175218934820285
0.07199999999829743,317.3599999994073,0.0003630789916949439,0.11622319387884218,-0.9351505475244505,0.01040307866149331,0.14531246288004862,-0.9801157294941139,-0.005599352533907033,0.15528251431634843,-1.003416314906184,0.009908363172836837,0.11882303793423814,-0.9180018947241011
0.07799999999815554,317.36599999940717,-0.00031388657297297954,0.11753403985174078,-0.9366781037086602,0.00964317595767037,0.14635765597917505,-0.98125601008698,-0.006260902480341895,0.15617498979803504,-1.0044780825847373,0.009160372977556556,0.11942152368477708,-0.9184818960099388
0.08399999999801366,317.371999999407,-0.0008517500783500715,0.11868446799724415,-0.9380896422637425,0.008966783257021915,0.14727491344424223,-0.9823313990222139,-0.006784070186211048,0.15685196676577262,-1.0054342458781698,0.008490470260243167,0.11974891760557294,-0.9187762315019057
0.08999999999787178,317.3779999994069,-0.0012505114736731477,0.11967447825681027,-0.9393851631473584,0.00837390059002365,0.14806423522856194,-0.9833418962761343,-0.0071688556010139955,0.1573134451409183,-1.0062848047479427,0.00789865504939351,0.11980521959769484,-0.9188849011322461
0.0959999999977299,317.38399999940674,0.00012878474294229607,0.11716717266276061,-0.9370275543585123,0.008260392389817817,0.14063420228743675,-0.9696810287382363,-0.004923176319126556,0.14604393930811116,-0.9858472744313277,0.009246253692641265,0.11734929726645782,-0.9149651569636482
0.10199999999758802,317.3899999994066,-0.00029452867673236433,0.11822847824325095,-0.9374903625787614,0.0073021120273145425,0.14207547527023157,-0.9708514051055417,-0.005343165005889286,0.14648007822619494,-0.98636821815024,0.008272040888031166,0.11745556285153397,-0.9149078596774889
0.10799999999744614,317.39599999940646,-0.0007178420964070247,0.1192897838237413,-0.9379531707990105,0.006343831664811269,0.1435167482530264,-0.9720217814728471,-0.005763153692652015,0.14691621714427872,-0.9868891618691524,0.007297828083421068,0.11756182843661012,-0.9148505623913297
0.11399999999730426,317.4019999994063,-0.0011655706932992326,0.12037194356470628,-0.9388088511208402,0.0053935980345673745,0.14489332843458086,-0.97343229715747,-0.0062056453703964055,0.14738173829210938,-0.9877451691688757,0.006330979378762626,0.11763727624336903,-0.9150284437008115
0.11999999999716238,317.4079999994062,-0.0016377144674145398,0.12147495746615067,-0.9400574035443403,0.004451411136584687,0.14620521581488025,-0.9750829521594654,-0.006670640039127575,0.14787664166969355,-0.9889362400494859,0.005371494774057517,0.11768190627180372,-0.9154415036059882
0.1259999999970205,317.41399999940603,0.0010470172916460991,0.12415130833426878,-0.9472417820777331,0.0011917431180713503,0.13978924332137171,-0.9641936465107522,-0.0029126666998185394,0.13927618089814517,-0.9762949835516174,0.0025247497352552197,0.11955389008997053,-0.9261547277471626
0.13199999999687861,317.4199999994059,0.0009266697707978307,0.12522923380082307,-0.9481645895899533,-6.457597542842779e-05,0.14138692227630134,-0.9660647171659975,-0.003042015458587361,0.13967032015610736,-0.9784044029497745,0.0012542573836132665,0.11892584505723866,-0.9265212469261661
0.13799999999673673,317.42599999940575,0.0008063222499495623,0.12630715926737737,-0.9490873971021736,-0.001320895068928206,0.14298460123123097,-0.9679357878212427,-0.003171364217356183,0.14006445941406953,-0.9805138223479318,-1.6234968028686352e-05,0.11829780002450681,-0.9268877661051695
0.14399999999659485,317.4319999994056,0.0006038173756661274,0.1276638629912012,-0.9505543793063538,-0.0024165393829388964,0.14499386841018122,-0.9705823681176685,-0.0033777520224059863,0.14072661653506904,-0.9826417268382858,-0.0011268244389312908,0.11837926958536497,-0.9280406044633819
0.14999999999645297,317.43799999940546,0.0003191551479288459,0.1292993449723579,-0.9525655362026175,-0.003351508917423966,0.14741472381324572,-0.9740044580554518,-0.0036611788737542887,0.14165679151916682,-0.984788116420841,-0.002077511029058189,0.1191702537399745,-0.929979762000982
0.1559999999963111,317.4439999994053,0.0024191948077473113,0.13001854951683225,-0.9588191745193395,-0.0027332342582762053,0.14181517077817735,-0.9683921006812438,-0.0019337648008123454,0.13640951919915467,-0.9760209290243437,-0.002898690696345449,0.1208637108655826,-0.9366928081969952
0.1619999999961692,317.4499999994052,0.002712568965036593,0.13114720193281257,-0.9607788150005392,-0.003101826896282639,0.1434369324785933,-0.9712243947699969,-0.0016420840793956734,0.13679375086747717,-0.9780673647824393,-0.003275174023831839,0.12082386321059001,-0.9380304446101577
