elapsed_time_sec,simulation_time_sec,LF_HAA_torque_nm,LF_HFE_torque_nm,LF_KFE_torque_nm,LH_HAA_torque_nm,LH_HFE_torque_nm,LH_KFE_torque_nm,RF_HAA_torque_nm,RF_HFE_torque_nm,RF_KFE_torque_nm,RH_HAA_torque_nm,RH_HFE_torque_nm,RH_KFE_torque_nm
0.0,17.33999999999821,0.819537433541262,-0.4250018662542314,-2.6329140786362233,1.450027328651499,-0.4859308812714498,-3.351286063722018,-0.7597917294742248,-0.3679956579297048,-2.5990279711132778,-1.377418783906369,-0.44113939709769107,-3.314281907578165
0.005000000000006111,17.344999999998215,0.819647798243358,-0.42483787295549014,-2.632985212412341,1.4498446787218475,-0.4856818523970443,-3.3509456662457033,-0.7598879083979933,-0.36783406111197614,-2.5990945998261616,-1.3772622121359757,-0.4408847498036691,-3.3139443802578383
0.010000000000012221,17.34999999999822,0.8197583385842684,-0.4246878683836047,-2.6330493081382746,1.449663326478939,-0.48544180284243454,-3.3506185444825043,-0.7599842540454017,-0.3676859845066902,-2.599154405930445,-1.3771059169925592,-0.44063880700679253,-3.313619188415193
0.015000000000018332,17.354999999998228,0.8198586072996454,-0.42454996849452475,-2.6330649551938037,1.4495359071641278,-0.48526246522773586,-3.350364981187136,-0.7600684020159948,-0.3675524168510468,-2.5991690108035392,-1.3769951888662224,-0.44045302735039077,-3.313369419496334
0.020000000000024443,17.359999999998234,0.8196099012279218,-0.42491757613207504,-2.6329790281185472,1.4499397894401929,-0.4858570841301478,-3.351099076613843,-0.7598711003269658,-0.3679051355604368,-2.5990694902916744,-1.377331119261898,-0.44105785376229706,-3.314052188999957
0.025000000000030553,17.36499999999824,0.8197057610507609,-0.4247923483330427,-2.6330716366984968,1.4497969462180136,-0.4856890594539358,-3.3508160485714167,-0.7599473333649444,-0.3677858855824875,-2.5991618138179677,-1.3772193217973003,-0.4408859841152333,-3.313779518585933
0.030000000000036664,17.369999999998246,0.8198022543090503,-0.4246733391615627,-2.6331564244023364,1.4496549172179498,-0.4855207618362354,-3.3505431072873897,-0.760023641545023,-0.3676727747697187,-2.599245874682965,-1.3771072442106436,-0.4407140752629295,-3.313515509056823
0.035000000000042775,17.374999999998252,0.819898798874019,-0.42456391976103236,-2.633234064824652,1.4495137522988455,-0.48535517864212274,-3.3502835976851486,-0.7601001117229561,-0.36756906285476315,-2.5993223485183092,-1.3769951010839356,-0.4405451853841374,-3.3132632118751837
0.040000000000048885,17.379999999998258,0.8199878667429759,-0.42445659548816983,-2.6332776796556634,1.4494223173976164,-0.4852434391569058,-3.3500895044010672,-0.760165791772131,-0.36747067046257237,-2.5993677185349253,-1.376926280401682,-0.4404315417598229,-3.3130772820661427
0.045000000000054996,17.384999999998264,0.8192733490047073,-0.42542814037707,-2.6325652465409015,1.450553806375482,-0.48667241139667317,-3.3527767161221385,-0.7594411594594292,-0.3684940530654003,-2.5986922823288356,-1.378016419055628,-0.44190272597764907,-3.315760883136039
0.05000000000006111,17.38999999999827,0.8193731010404609,-0.42521587203469646,-2.6326610679423466,1.4503459649141857,-0.4864034473177294,-3.3523101083439393,-0.7595403859218224,-0.3682758361459776,-2.598783633962792,-1.3778249245506202,-0.4416180367719858,-3.31529863569633
0.05500000000006722,17.394999999998277,0.8194753079803366,-0.42501612084676205,-2.6327430734073785,1.4501372987097896,-0.4861313022804365,-3.351867902890048,-0.7596410402751592,-0.36807027745813237,-2.5988609280593065,-1.377631817496114,-0.44133115760172026,-3.3148579567950094
