elapsed_time_sec,simulation_time_sec,LF_HAA_speed_rpm,LF_HFE_speed_rpm,LF_KFE_speed_rpm,LH_HAA_speed_rpm,LH_HFE_speed_rpm,LH_KFE_speed_rpm,RF_HAA_speed_rpm,RF_HFE_speed_rpm,RF_KFE_speed_rpm,RH_HAA_speed_rpm,RH_HFE_speed_rpm,RH_KFE_speed_rpm
0.0,101.10800000011872,-0.33156591413085595,-15.245300392893187,-19.09889118604234,-1.468122140405757,25.97793939510263,22.28050498755405,14.848660534188692,35.563221480558006,6.558398945135682,0.8883340401474843,-14.13249786082407,-15.908266706538107
0.005000000000023874,101.11300000011875,-1.1505637438331437,-14.283363135409303,-19.97447681570618,-1.1860059951607689,34.65524398175898,15.929376001992274,11.50115930228166,42.12026470170618,4.105549148041453,0.23589211432491533,-13.25827602070329,-16.79613711765421
0.010000000000047748,101.11800000011877,-1.8718479531969308,-13.207236527758598,-20.920318095532057,-0.7059624802231892,42.594731572816144,10.554081154749131,8.73289323072106,50.05495039883381,-0.5536817680725893,-0.36356385943077457,-12.52262647106209,-17.388870824226345
0.015000000000071623,101.1230000001188,-0.6732338439413136,-13.056412607882503,-23.974781499652153,1.4280981886537036,45.41577747559005,7.157323661631873,9.42552702346257,55.457718099666295,-7.402877732228484,1.1215685587386017,-14.801604209086175,-16.715600807310434
0.020000000000095497,101.12800000011882,-0.49286550954492575,-12.843774753190957,-25.910114727608985,1.3050656695917597,50.937507052371146,4.212448655252108,7.407466937307156,59.213189116035,-8.658081264238747,1.139602088982141,-16.352971241566312,-16.352597108537893
0.02500000000011937,101.13300000011884,-0.7475453743254837,-12.137945223290558,-26.992357387593454,0.6969919326354345,58.215045884099204,-1.9759826164112848,5.486962533394967,65.14560417109044,-11.427694463908912,0.7596201097992766,-16.622033699337347,-16.40247662881552
0.030000000000143245,101.13800000011886,-1.361736729935381,-11.17674168160125,-27.536203529571917,0.32317183704831703,64.49423838834448,-6.934114397933622,3.013576838314288,70.92709139101291,-12.998936959906086,0.15424764955858322,-16.19722595241931,-16.51307094485823
0.03500000000016712,101.14300000011889,-1.7938148922874562,-10.122077597710673,-27.926351824593258,0.15813815302536233,69.97962242425828,-11.981419767831586,1.0195991247809475,77.89158179344764,-19.39830126447079,-0.2960848206517258,-15.64144826298867,-16.476821832278134
0.040000000000190994,101.14800000011891,-0.2769315899308886,-9.731974538576344,-31.60914294783519,2.184871300043785,69.45443022502,-7.549074407559555,0.17937947488920164,77.93805695010701,-14.025672990408959,1.5400664922103249,-18.741610767514235,-15.128824952539711
0.04500000000021487,101.15300000011894,0.16750091506609135,-9.310989723394213,-33.2416757502061,0.23858023157991037,76.19783596123129,-17.07860465111852,0.2709019758706954,83.514911924274,-19.374792722008987,1.8661484117843194,-20.20244021023882,-14.59200451686915
0.05000000000023874,101.15800000011896,-0.0111257993700239,-8.72826844837804,-32.987696354253764,-1.3151516706934907,81.7358060758737,-21.32780720947516,-1.3042483944042464,88.79889102848874,-20.43025595013141,1.3887305049812182,-19.983670590302403,-14.363018004462583
0.05500000000026262,101.16300000011898,-0.4315549899160221,-7.879005019722425,-31.724132822448375,-2.906723036259724,87.50887713842421,-25.88978322382128,-3.481011810960381,94.63200556619283,-21.76164288573772,0.7449500401253473,-18.576121165947196,-14.292420714207125
0.06000000000028649,101.16800000011901,-1.5030061865871587,-6.94952283683075,-28.90799395347816,-4.7070567804432075,93.33229096522422,-31.07079393727477,-6.151418338001244,101.6127724605324,-26.284636991627973,-0.37923981912771615,-14.684270295438488,-15.66812374951607
0.06500000000031037,101.17300000011903,1.357971685571372,-5.718598619911451,-29.815474391956883,-1.6668799374713992,94.63500403330447,-21.964624847658243,-4.798185425905224,104.92964033594633,-18.68855377923588,3.2300190658804016,-14.957573715721688,-14.976488659226728
0.07000000000033424,101.17800000011906,-1.0206231434066484,-5.113650488742397,-23.794241793810073,-7.196837236830916,107.27103921163726,-37.502092559740355,-6.1597374864633885,116.17571684834279,-26.183885573212795,0.5364063933332824,-8.046879693574425,-18.261621770728155
0.07500000000035811,101.18300000011908,-9.362730920541193,-4.025499113656185,-13.566994456878566,-14.754718589335706,116.38926346075478,-41.43818788026589,-14.508040080095512,126.89809506861997,-26.22077856368761,-8.339118499190215,5.76163097363305,-24.580118011624847
0.08000000000038199,101.1880000001191,-16.76152730591366,-2.443596468620756,-1.337253166885054,-19.845757419283096,125.01836193181197,-47.1251498528986,-20.309103472866024,138.50699753233084,-28.443542955660938,-15.827308874758724,20.20211626435265,-27.137724712010126
0.08500000000040586,101.19300000011913,-18.413868405562777,-0.34352282941712614,6.457360985230772,-17.73290211663755,127.28470495605988,-45.47428998457739,-20.62899548080735,145.31988485239282,-26.75264200694292,-18.36535891206458,26.238750904556664,-18.67106262059098
0.09000000000042974,101.19800000011915,-2.1226916996777767,-4.550044689663433,-3.9907384799097025,16.877771848369516,43.85397907941809,2.9632436533443323,-30.486083420393136,66.23884697950997,13.217095662908008,2.9985483746746904,6.556793574161372,-3.923174241505741
0.09500000000045361,101.20300000011918,3.4330950702025795,-9.124374807487719,-10.241070797058578,26.038239051925174,-2.582328674050842,-22.207525648825758,-40.85639031660665,9.084641002572173,-12.364242104768781,8.838698959706688,-4.549782870447512,-5.512416233753309
0.10000000000047748,101.2080000001192,5.11531239769603,-11.983235634997298,-13.624766627161879,32.41933505961448,-31.094726768868618,-35.811042680540304,-50.84851060642763,-31.517130483625518,-30.98493107228849,10.897184613283834,-9.475151282168172,-9.052119504422615
0.10500000000050136,101.21300000011922,6.068399235705083,-13.71621535367357,-14.941212908599613,38.622446046949314,-47.29634296083032,-36.35880179010841,-58.28399320475717,-59.55738578507769,-36.12498496192596,12.477462998220638,-11.046896368765202,-12.391373895077162
0.11000000000052523,101.21800000011925,9.333171568515787,-14.39169442456845,-13.464218199468194,47.01256111482323,-51.90609674183072,-34.12682018948435,-44.94201879253793,-71.82708445365382,19.768653123554405,17.868364841096927,-8.422203658246996,-14.785044019318141
0.11500000000054911,101.22300000011927,13.060998879515886,-14.732177183083385,-14.043329251449258,48.24742040924973,-44.257083848381264,-38.61339154835739,-21.571796341009684,-58.699724204133716,30.63874320359323,21.997632211668336,-8.244024114949978,-12.75945078858123
