elapsed_time_sec,simulation_time_sec,LF_HAA_torque_nm,LF_HFE_torque_nm,LF_KFE_torque_nm,LH_HAA_torque_nm,LH_HFE_torque_nm,LH_KFE_torque_nm,RF_HAA_torque_nm,RF_HFE_torque_nm,RF_KFE_torque_nm,RH_HAA_torque_nm,RH_HFE_torque_nm,RH_KFE_torque_nm
0.0,9.912999999999945,4.7114080414839234,2.3763254517797403,-1.3507213340519322,-39.01513879122382,20.937187891828433,87.37607976435265,38.51857483113567,24.103732655707812,85.36453423291259,-3.0826468596817316,2.111382923797133,-1.1419644929479253
0.0029999999999983373,9.915999999999944,4.523478308022139,2.5239464624511085,-1.2335877574057497,-38.56907638872755,18.840928867153718,85.5769747885291,38.03861740250716,22.22131740067107,83.67780161929802,-2.9774788720078695,2.1274126964014726,-0.975629150950571
0.005999999999996675,9.918999999999942,4.359294137660028,2.6301352289597104,-0.9231740892657627,-38.277691131886996,16.553177296841948,84.18532107270863,37.79333197262088,20.218650653073684,82.32557441449916,-2.8752515598877575,2.0536941651868967,-0.6500794935896145
0.008999999999995012,9.92199999999994,4.755501648946226,4.057789847227073,-0.2866888755390351,-41.62786627902243,20.201329082699687,89.80221354420351,39.656479448163886,24.27800373423245,90.15218107567253,-2.9106425984725703,4.045312740705137,0.5322726864149931
0.01199999999999335,9.924999999999939,4.7923293675607415,4.170655173828676,-0.913161297737703,-42.9088442471919,22.661452309859282,89.85155227708252,39.967194397237364,25.895688244845847,92.28027537307968,-2.4396548005331087,3.889820052813704,-0.46709115919270405
0.014999999999991687,9.927999999999937,4.58169722553544,3.589959053555497,-2.467838974615485,-43.40418980166077,21.70766243189008,89.31909522724972,40.768867763809034,24.110765169281503,91.12555081415992,-2.336723074563519,3.1579315740766596,-2.958812261080076
0.017999999999990024,9.930999999999935,4.803534079187185,2.9597115339630578,-2.7141030708193745,-42.819195150378526,20.193726006925708,88.2074898051671,40.515000354636776,22.87759183268308,89.96427091272656,-2.8040380705664494,2.460855908405555,-3.2826777608344915
0.02099999999998836,9.933999999999934,5.129792500496688,2.591683636008226,-1.924561110852985,-41.19648566273479,18.095903200742303,86.1849337889116,39.04105265159265,22.068126085454814,88.5567771828708,-3.3849957293340873,2.07379910626807,-2.07963180515572
0.0239999999999867,9.936999999999932,5.208358617016881,2.435809938587382,-1.3534708319421382,-39.95859469180139,15.970806219763293,84.19577481143243,37.965646895236794,20.791088451223064,86.94373478525647,-3.669536029604972,1.9379942348279584,-1.4007420392642156
0.026999999999985036,9.93999999999993,5.002584749396185,2.2479648835734416,-0.8536803434191287,-39.32686617934015,13.95832960591458,82.7243177838724,37.559425133885995,19.151735518270733,85.55659107121872,-3.633081912224796,1.7445002873685422,-0.9341297908553605
0.029999999999983373,9.942999999999929,4.701906264981229,2.110782220883148,-0.5367230322272261,-38.7637293224258,12.525660894120254,81.07350465642672,37.01295929398057,17.89098416376952,84.17467225344343,-3.3989841916156247,1.556667309516007,-0.599115210705135
0.03299999999998171,9.945999999999927,4.3629351950934065,2.0178473110896302,-0.5726274582193099,-38.42855057117554,11.22568459801326,79.59895380741948,36.68542166792524,16.563979463357065,82.84819801943048,-3.1188573000434827,1.4011806590263012,-0.5219293395860366
0.03599999999998005,9.948999999999925,4.119542876573994,1.9739537989290115,-0.6583183321077514,-38.177092805433915,9.932475490340588,78.23894135882423,36.41979119573388,15.229921254578375,81.5943571555505,-2.900809039991652,1.28158703183288,-0.4778731537638352
0.038999999999978385,9.951999999999924,4.003225246008893,1.9517411641302225,-0.5534759139028593,-37.81491167723168,8.559116664819424,76.8353254002613,35.9960582851338,13.97937031280218,80.36714141183151,-2.7668197074219667,1.172819653509824,-0.28346599234273684
